id,group_id,discipline_id,date_on,kind,order_number,timetable_id
762189,623,251,2018-11-28,practice,3,243820
762193,635,201,2018-11-28,lecture,1,244706
762194,635,423,2018-11-28,lecture,2,244701
762208,522,94,2018-11-28,laboratory,3,245246
762209,522,94,2018-11-28,laboratory,4,245247
762210,636,201,2018-11-28,lecture,1,244706
762211,636,423,2018-11-28,lecture,2,244701
762372,343,4,2018-11-28,practice,4,246747
762373,343,167,2018-11-28,laboratory,5,247315
762374,343,167,2018-11-28,laboratory,6,247316
762412,353,250,2018-11-28,laboratory,1,245940
762413,353,250,2018-11-28,laboratory,2,245941
762414,353,1492,2018-11-28,lecture,4,245849
762415,354,1492,2018-11-28,lecture,4,245849
762416,354,55,2018-11-28,laboratory,5,245942
762418,425,1776,2018-11-28,lecture,2,245354
762419,425,1776,2018-11-28,laboratory,3,245383
762420,425,1776,2018-11-28,laboratory,4,245382
762673,507,90,2018-11-29,lecture,1,245561
762674,507,90,2018-11-29,laboratory,2,245564
762675,507,90,2018-11-29,laboratory,3,245563
762676,658,565,2018-11-29,practice,1,245194
762677,658,1712,2018-11-29,practice,2,245067
762678,658,13,2018-11-29,practice,3,245062
762679,632,611,2018-11-29,lecture,2,244779
762680,632,201,2018-11-29,lecture,3,244787
762681,632,423,2018-11-29,practice,4,244786
762694,508,90,2018-11-29,lecture,1,245561
762695,508,210,2018-11-29,practice,2,245577
762696,508,45,2018-11-29,practice,3,245573
762697,621,201,2018-11-29,laboratory,3,243795
762698,621,201,2018-11-29,laboratory,4,243794
762699,633,611,2018-11-29,lecture,2,244779
762700,633,201,2018-11-29,lecture,3,244787
762701,633,201,2018-11-29,practice,4,244804
762702,633,201,2018-11-29,practice,4,244803
762716,520,94,2018-11-29,lecture,3,245001
762717,634,20,2018-11-29,practice,2,244843
762718,634,530,2018-11-29,lecture,3,244856
762726,623,565,2018-11-29,practice,2,245216
762727,623,20,2018-11-29,practice,3,243818
762728,623,20,2018-11-29,practice,4,243817
762737,635,20,2018-11-29,srs,1,244940
762738,635,530,2018-11-29,practice,2,244872
762739,635,530,2018-11-29,lecture,3,244856
762751,522,94,2018-11-29,lecture,3,245001
762752,636,530,2018-11-29,lecture,3,244856
762753,636,530,2018-11-29,laboratory,5,244971
762754,636,530,2018-11-29,laboratory,6,244972
762755,636,530,2018-11-29,laboratory,6,244973
763185,507,287,2018-11-30,laboratory,3,245568
763186,507,287,2018-11-30,laboratory,4,245567
763187,658,287,2018-11-30,practice,4,245051
763188,658,287,2018-11-30,laboratory,5,245049
763189,632,611,2018-11-30,practice,1,244979
763190,632,20,2018-11-30,practice,2,244778
763191,632,565,2018-11-30,practice,4,244932
763209,621,1469,2018-11-30,lecture,2,243800
763210,633,565,2018-11-30,practice,4,244932
763225,622,1469,2018-11-30,lecture,2,243800
763226,622,565,2018-11-30,practice,3,245217
763227,520,66,2018-11-30,lecture,1,244991
763228,520,611,2018-11-30,lecture,2,245250
763229,520,150,2018-11-30,laboratory,5,245106
763230,520,150,2018-11-30,laboratory,6,245105
763231,634,92,2018-11-30,laboratory,1,244853
763232,634,92,2018-11-30,laboratory,2,244854
763243,623,1469,2018-11-30,lecture,2,243800
763248,635,423,2018-11-30,laboratory,1,244864
763249,635,423,2018-11-30,laboratory,2,244863
763265,522,66,2018-11-30,lecture,1,244991
763266,522,611,2018-11-30,lecture,2,245250
763267,636,423,2018-11-30,laboratory,3,244877
763268,636,423,2018-11-30,laboratory,4,244878
763453,343,167,2018-11-30,practice,2,247575
763489,353,54,2018-11-30,laboratory,5,245946
763490,353,54,2018-11-30,laboratory,6,245947
763491,354,250,2018-11-30,laboratory,3,245871
763492,354,250,2018-11-30,laboratory,4,245870
763761,621,201,2018-12-01,lecture,1,243793
763762,621,20,2018-12-01,lecture,2,243780
763767,622,201,2018-12-01,lecture,1,243793
763768,622,20,2018-12-01,lecture,2,243780
763769,520,150,2018-12-01,lecture,1,244994
763770,520,611,2018-12-01,laboratory,3,245251
763771,520,611,2018-12-01,laboratory,4,245252
763774,623,201,2018-12-01,lecture,1,243793
763775,623,20,2018-12-01,lecture,2,243780
763790,522,150,2018-12-01,lecture,1,244994
763791,522,150,2018-12-01,laboratory,3,245136
763792,522,150,2018-12-01,laboratory,4,245137
763890,341,703,2018-12-01,laboratory,1,246708
763891,341,703,2018-12-01,laboratory,2,246707
763892,341,703,2018-12-01,lecture,3,246706
763893,343,703,2018-12-01,lecture,3,246706
763904,353,1492,2018-12-01,laboratory,1,245852
763905,353,1492,2018-12-01,laboratory,2,245851
763906,353,54,2018-12-01,lecture,3,245835
763907,354,54,2018-12-01,lecture,3,245835
763908,354,54,2018-12-01,laboratory,4,245866
763909,354,54,2018-12-01,laboratory,5,245865
763912,425,1777,2018-12-01,lecture,2,245344
763913,425,466,2018-12-01,lecture,3,245348
764176,507,45,2018-12-03,lecture,1,245464
764177,507,210,2018-12-03,practice,2,245556
764178,507,45,2018-12-03,practice,3,245550
764179,507,20,2018-12-03,practice,4,245984
764180,658,247,2018-12-03,lecture,1,245057
764181,658,247,2018-12-03,practice,2,245060
764182,658,66,2018-12-03,practice,3,245046
764183,632,423,2018-12-03,lecture,2,244783
764184,632,423,2018-12-03,laboratory,3,244784
764185,632,423,2018-12-03,laboratory,4,244785
764200,508,45,2018-12-03,lecture,1,245464
764201,508,20,2018-12-03,practice,2,245576
764202,508,2,2018-12-03,practice,3,245580
764203,621,214,2018-12-03,lecture,1,243773
764204,621,20,2018-12-03,practice,3,243783
764205,621,20,2018-12-03,practice,4,243782
764206,633,423,2018-12-03,practice,1,244800
764207,633,423,2018-12-03,lecture,2,244783
764226,622,214,2018-12-03,lecture,1,243773
764227,520,611,2018-12-03,lecture,3,245198
764228,520,1712,2018-12-03,practice,4,245117
764229,634,20,2018-12-03,practice,3,244944
764230,634,530,2018-12-03,practice,4,244945
764244,623,214,2018-12-03,lecture,1,243773
764245,623,94,2018-12-03,practice,3,243829
764246,623,214,2018-12-03,practice,4,245206
764253,635,92,2018-12-03,laboratory,3,244869
764254,635,92,2018-12-03,laboratory,4,244870
764271,522,611,2018-12-03,lecture,3,245198
764272,522,1636,2018-12-03,laboratory,6,245142
764273,522,1636,2018-12-03,laboratory,7,245141
764274,636,530,2018-12-03,practice,3,244885
764448,341,4,2018-12-03,lecture,3,246699
764449,341,733,2018-12-03,practice,4,246908
764450,341,733,2018-12-03,practice,5,246717
764451,341,733,2018-12-03,laboratory,6,246715
764452,343,4,2018-12-03,lecture,3,246699
764453,343,1365,2018-12-03,laboratory,4,247570
764454,343,1365,2018-12-03,laboratory,5,247571
764493,353,250,2018-12-03,research,2,245904
764494,353,779,2018-12-03,laboratory,3,245843
764495,353,779,2018-12-03,laboratory,4,245842
764496,353,55,2018-12-03,laboratory,5,245905
764497,354,54,2018-12-03,laboratory,6,245906
764498,354,54,2018-12-03,laboratory,7,245907
764501,425,1796,2018-12-03,lecture,5,245360
764502,425,1796,2018-12-03,practice,6,245385
764503,425,1777,2018-12-03,practice,7,245377
764824,507,2,2018-12-04,lecture,3,245558
764825,658,247,2018-12-04,laboratory,1,245058
764826,632,20,2018-12-04,lecture,2,244775
764827,632,1805,2018-12-04,practice,3,244946
764828,632,1805,2018-12-04,practice,4,244947
764843,508,2,2018-12-04,lecture,3,245558
764844,621,214,2018-12-04,practice,1,245197
764845,621,94,2018-12-04,practice,2,243799
764846,621,423,2018-12-04,laboratory,4,245207
764847,633,20,2018-12-04,practice,1,244948
764848,633,20,2018-12-04,lecture,2,244775
764849,633,611,2018-12-04,practice,3,244949
764850,633,611,2018-12-04,practice,4,244950
764868,622,94,2018-12-04,practice,1,245199
764869,622,214,2018-12-04,practice,2,243802
764870,634,530,2018-12-04,laboratory,1,244951
764871,634,530,2018-12-04,laboratory,2,244952
764872,634,20,2018-12-04,lecture,3,244859
764888,623,20,2018-12-04,srs,1,245200
764889,623,20,2018-12-04,practice,2,243819
764890,623,423,2018-12-04,laboratory,4,248344
764893,635,530,2018-12-04,practice,2,244840
764894,635,20,2018-12-04,lecture,3,244859
764909,522,611,2018-12-04,laboratory,5,245224
764910,522,611,2018-12-04,laboratory,6,245225
764911,522,150,2018-12-04,research,7,245140
764912,636,20,2018-12-04,lecture,3,244859
764913,636,20,2018-12-04,practice,4,244953
765113,341,4,2018-12-04,practice,1,246700
765114,341,1480,2018-12-04,lecture,2,246710
765115,343,1480,2018-12-04,lecture,2,246710
765116,343,1480,2018-12-04,laboratory,3,247572
765117,343,1480,2018-12-04,laboratory,4,247573
765155,353,250,2018-12-04,lecture,2,245845
765156,353,1492,2018-12-04,lecture,3,245908
765157,353,54,2018-12-04,lecture,4,245909
765158,354,250,2018-12-04,lecture,2,245845
765159,354,1492,2018-12-04,lecture,3,245908
765160,354,54,2018-12-04,lecture,4,245909
765163,425,466,2018-12-04,lecture,2,245349
765164,425,1384,2018-12-04,practice,3,245422
765483,507,20,2018-12-05,lecture,1,245552
765484,507,801,2018-12-05,lecture,2,245570
765485,507,2,2018-12-05,practice,3,245560
765486,658,94,2018-12-05,practice,1,245055
765487,658,287,2018-12-05,laboratory,3,245050
765488,658,287,2018-12-05,practice,4,245052
765511,508,20,2018-12-05,lecture,1,245552
765512,508,801,2018-12-05,lecture,2,245570
765513,508,287,2018-12-05,laboratory,3,245584
765514,508,287,2018-12-05,laboratory,4,245583
765534,622,20,2018-12-05,practice,1,243805
765535,622,20,2018-12-05,practice,2,243804
765536,622,423,2018-12-05,laboratory,3,248343
765537,520,150,2018-12-05,laboratory,5,245108
765538,520,150,2018-12-05,laboratory,6,245107
765539,520,150,2018-12-05,research,7,245109
765540,634,423,2018-12-05,lecture,2,244700
765561,635,423,2018-12-05,lecture,2,244700
765581,636,423,2018-12-05,lecture,2,244700
765745,341,1480,2018-12-05,laboratory,1,247312
765746,341,1480,2018-12-05,laboratory,2,246712
765747,343,4,2018-12-05,practice,3,247287
765748,343,733,2018-12-05,practice,4,246758
765749,343,733,2018-12-05,practice,5,246757
765750,343,733,2018-12-05,laboratory,6,246756
765779,353,779,2018-12-05,lecture,3,245917
765780,354,250,2018-12-05,laboratory,1,245923
765781,354,250,2018-12-05,laboratory,2,245872
765782,354,779,2018-12-05,lecture,3,245917
765786,425,1776,2018-12-05,lecture,4,245427
765787,425,1384,2018-12-05,laboratory,6,245428
765788,425,1384,2018-12-05,laboratory,7,245430
766029,507,90,2018-12-06,lecture,1,245562
766030,658,13,2018-12-06,practice,1,248450
766031,658,13,2018-12-06,lecture,2,245061
766032,658,287,2018-12-06,lecture,3,248949
766033,632,201,2018-12-06,practice,4,244789
766034,632,201,2018-12-06,laboratory,5,244788
766046,508,90,2018-12-06,lecture,1,245562
766047,508,210,2018-12-06,practice,2,245578
766048,508,45,2018-12-06,practice,3,245574
766057,520,94,2018-12-06,lecture,3,245002
766058,520,611,2018-12-06,laboratory,6,245228
766059,520,611,2018-12-06,laboratory,7,245229
766060,634,92,2018-12-06,lecture,3,244958
766061,634,20,2018-12-06,srs,4,244939
766067,623,201,2018-12-06,laboratory,3,243827
766068,623,201,2018-12-06,laboratory,4,243826
766074,635,92,2018-12-06,lecture,3,244958
766085,522,94,2018-12-06,lecture,3,245002
766086,636,423,2018-12-06,laboratory,1,244875
766087,636,423,2018-12-06,laboratory,2,244876
766088,636,92,2018-12-06,lecture,3,244958
766089,636,20,2018-12-06,srs,4,244939
766498,507,801,2018-12-07,laboratory,3,245572
766499,507,801,2018-12-07,laboratory,4,245571
766500,507,565,2018-12-07,practice,5,245735
766501,632,611,2018-12-07,practice,1,244781
766502,632,20,2018-12-07,practice,2,244960
766518,508,90,2018-12-07,laboratory,3,245582
766519,508,90,2018-12-07,laboratory,4,245581
766520,508,565,2018-12-07,practice,5,245736
766521,621,1469,2018-12-07,lecture,2,243801
766522,621,423,2018-12-07,lecture,3,243787
766523,621,565,2018-12-07,practice,4,246236
766524,633,201,2018-12-07,practice,1,244802
766525,633,201,2018-12-07,laboratory,2,244801
766540,622,1469,2018-12-07,lecture,2,243801
766541,622,423,2018-12-07,lecture,3,243787
766542,520,1636,2018-12-07,lecture,6,245231
766543,634,423,2018-12-07,laboratory,1,244845
766544,634,423,2018-12-07,laboratory,2,244846
766553,623,1469,2018-12-07,lecture,2,243801
766554,623,423,2018-12-07,lecture,3,243787
766558,635,423,2018-12-07,laboratory,3,244861
766559,635,423,2018-12-07,laboratory,4,244862
766577,522,1636,2018-12-07,lecture,6,245231
766578,636,92,2018-12-07,laboratory,1,244883
766579,636,92,2018-12-07,laboratory,2,244884
766771,341,167,2018-12-07,laboratory,5,247293
766772,341,167,2018-12-07,laboratory,6,247294
766804,353,250,2018-12-07,laboratory,3,245847
766805,353,250,2018-12-07,laboratory,4,245846
766808,425,466,2018-12-07,laboratory,3,245381
766809,425,466,2018-12-07,laboratory,4,245380
767024,621,20,2018-12-08,lecture,2,243781
767025,621,94,2018-12-08,lecture,3,243797
767036,622,20,2018-12-08,lecture,2,243781
767037,622,94,2018-12-08,lecture,3,243797
767038,520,150,2018-12-08,lecture,1,244995
767043,623,20,2018-12-08,lecture,2,243781
767044,623,94,2018-12-08,lecture,3,243797
767056,522,150,2018-12-08,lecture,1,244995
767057,522,150,2018-12-08,laboratory,5,245139
767058,522,150,2018-12-08,laboratory,6,245138
767152,343,703,2018-12-08,laboratory,1,246753
767153,343,703,2018-12-08,laboratory,2,246752
767167,353,54,2018-12-08,laboratory,3,245837
767168,353,54,2018-12-08,laboratory,4,245836
767169,354,1492,2018-12-08,laboratory,1,245874
767170,354,1492,2018-12-08,laboratory,2,245873
767171,354,779,2018-12-08,laboratory,3,245869
767172,354,779,2018-12-08,laboratory,4,245868
767175,425,1777,2018-12-08,lecture,2,245345
767176,425,1776,2018-12-08,lecture,3,245355
767435,507,210,2018-12-10,lecture,1,245470
767436,507,210,2018-12-10,practice,2,245555
767437,507,45,2018-12-10,practice,3,245549
767438,507,20,2018-12-10,practice,4,245985
767439,658,247,2018-12-10,lecture,1,245056
767440,658,247,2018-12-10,practice,2,245059
767441,658,66,2018-12-10,lecture,3,245044
767442,658,66,2018-12-10,practice,4,245045
767443,632,201,2018-12-10,practice,1,244790
767444,632,423,2018-12-10,lecture,2,244782
767462,508,210,2018-12-10,lecture,1,245470
767463,508,20,2018-12-10,practice,2,245575
767464,508,2,2018-12-10,practice,3,245579
767465,621,20,2018-12-10,srs,1,245209
767466,621,20,2018-12-10,practice,3,243784
767467,633,423,2018-12-10,lecture,2,244782
767468,633,423,2018-12-10,laboratory,3,244799
767469,633,423,2018-12-10,laboratory,4,244798
767489,622,20,2018-12-10,srs,1,245209
767490,622,201,2018-12-10,laboratory,3,243813
767491,622,201,2018-12-10,laboratory,4,243812
767492,520,94,2018-12-10,laboratory,1,245236
767493,520,94,2018-12-10,laboratory,2,245237
767508,623,94,2018-12-10,practice,3,243828
767509,623,214,2018-12-10,practice,4,245210
767515,635,530,2018-12-10,laboratory,3,244963
767516,635,530,2018-12-10,laboratory,4,244964
767531,522,611,2018-12-10,laboratory,6,245238
767532,522,611,2018-12-10,laboratory,7,245239
767533,522,611,2018-12-10,laboratory,7,245240
767726,341,1365,2018-12-10,laboratory,5,247295
767727,341,1365,2018-12-10,laboratory,6,247296
767767,353,779,2018-12-10,lecture,3,245933
767768,353,55,2018-12-10,lecture,4,245838
767769,354,779,2018-12-10,lecture,3,245933
767770,354,55,2018-12-10,lecture,4,245838
767774,425,1777,2018-12-10,practice,6,245376
768088,507,2,2018-12-11,lecture,3,245557
768089,658,94,2018-12-11,lecture,1,245053
768090,658,287,2018-12-11,lecture,2,245047
768091,658,1712,2018-12-11,lecture,3,245064
768092,632,20,2018-12-11,srs,1,244938
768093,632,20,2018-12-11,lecture,2,244776
768094,632,1805,2018-12-11,lecture,3,244791
768109,508,2,2018-12-11,lecture,3,245557
768110,621,214,2018-12-11,practice,1,245211
768111,621,94,2018-12-11,practice,2,243798
768112,633,20,2018-12-11,srs,1,244938
768113,633,20,2018-12-11,lecture,2,244776
768114,633,1805,2018-12-11,lecture,3,244791
768115,633,1805,2018-12-11,practice,4,244966
768116,633,1805,2018-12-11,practice,5,244968
768134,622,94,2018-12-11,practice,1,245212
768135,622,214,2018-12-11,practice,2,245213
768136,520,66,2018-12-11,practice,5,245245
768137,520,1636,2018-12-11,laboratory,6,245113
768138,520,1636,2018-12-11,laboratory,7,245112
768139,634,20,2018-12-11,lecture,2,244841
768140,634,423,2018-12-11,laboratory,3,244847
768141,634,423,2018-12-11,laboratory,4,244844
768159,635,20,2018-12-11,lecture,2,244841
768160,635,20,2018-12-11,practice,3,244860
768175,522,1712,2018-12-11,practice,3,245144
768176,522,66,2018-12-11,practice,4,246208
768177,522,66,2018-12-11,practice,4,246206
768178,636,20,2018-12-11,practice,1,244873
768179,636,20,2018-12-11,lecture,2,244841
768392,341,4,2018-12-11,practice,1,247297
768393,341,1480,2018-12-11,lecture,2,246709
768394,341,167,2018-12-11,lecture,3,246702
768395,341,167,2018-12-11,practice,4,247574
768396,343,1480,2018-12-11,lecture,2,246709
768397,343,167,2018-12-11,lecture,3,246702
768435,353,250,2018-12-11,lecture,2,245844
768436,354,250,2018-12-11,research,1,245935
768437,354,250,2018-12-11,lecture,2,245844
768440,425,1384,2018-12-11,lecture,3,245321
768441,425,1796,2018-12-11,laboratory,4,245384
768442,425,1796,2018-12-11,laboratory,5,245452
768765,507,20,2018-12-12,lecture,1,245551
768766,507,801,2018-12-12,lecture,2,245569
768767,507,2,2018-12-12,practice,3,245559
768768,658,94,2018-12-12,practice,1,245054
768788,508,20,2018-12-12,lecture,1,245551
768789,508,801,2018-12-12,lecture,2,245569
768790,508,801,2018-12-12,laboratory,3,245586
768791,508,801,2018-12-12,laboratory,4,245585
768792,621,251,2018-12-12,practice,2,246234
768793,633,20,2018-12-12,practice,2,244969
768813,622,20,2018-12-12,practice,3,243803
768814,622,251,2018-12-12,practice,4,246235
768815,634,201,2018-12-12,lecture,1,244706
768816,634,423,2018-12-12,lecture,2,244701
768832,623,251,2018-12-12,practice,3,243820
768836,635,201,2018-12-12,lecture,1,244706
768837,635,423,2018-12-12,lecture,2,244701
768851,522,94,2018-12-12,laboratory,3,245246
768852,522,94,2018-12-12,laboratory,4,245247
768853,636,201,2018-12-12,lecture,1,244706
768854,636,423,2018-12-12,lecture,2,244701
769017,343,4,2018-12-12,practice,4,246747
769018,343,167,2018-12-12,laboratory,5,247315
769019,343,167,2018-12-12,laboratory,6,247316
769057,353,250,2018-12-12,laboratory,1,245940
769058,353,250,2018-12-12,laboratory,2,245941
769059,353,1492,2018-12-12,lecture,4,245849
769060,354,1492,2018-12-12,lecture,4,245849
769061,354,55,2018-12-12,laboratory,5,245942
769063,425,1776,2018-12-12,lecture,2,245354
769064,425,1776,2018-12-12,laboratory,3,245383
769065,425,1776,2018-12-12,laboratory,4,245382
769315,507,90,2018-12-13,lecture,1,245561
769316,507,90,2018-12-13,laboratory,2,245564
769317,507,90,2018-12-13,laboratory,3,245563
769318,658,565,2018-12-13,practice,1,245194
769319,658,1712,2018-12-13,practice,2,245067
769320,658,13,2018-12-13,practice,3,245062
769321,632,611,2018-12-13,lecture,2,244779
769322,632,201,2018-12-13,lecture,3,244787
769323,632,423,2018-12-13,practice,4,244786
769336,508,90,2018-12-13,lecture,1,245561
769337,508,210,2018-12-13,practice,2,245577
769338,508,45,2018-12-13,practice,3,245573
769339,621,201,2018-12-13,laboratory,3,243795
769340,621,201,2018-12-13,laboratory,4,243794
769341,633,611,2018-12-13,lecture,2,244779
769342,633,201,2018-12-13,lecture,3,244787
769343,633,201,2018-12-13,practice,4,244804
769344,633,201,2018-12-13,practice,4,244803
769358,520,94,2018-12-13,lecture,3,245001
769359,634,20,2018-12-13,practice,2,244843
769360,634,530,2018-12-13,lecture,3,244856
769368,623,565,2018-12-13,practice,2,245216
769369,623,20,2018-12-13,practice,3,243818
769370,623,20,2018-12-13,practice,4,243817
769379,635,20,2018-12-13,srs,1,244940
769380,635,530,2018-12-13,practice,2,244872
769381,635,530,2018-12-13,lecture,3,244856
769393,522,94,2018-12-13,lecture,3,245001
769394,636,530,2018-12-13,lecture,3,244856
769395,636,530,2018-12-13,laboratory,5,244971
769396,636,530,2018-12-13,laboratory,6,244972
769397,636,530,2018-12-13,laboratory,6,244973
769831,507,287,2018-12-14,laboratory,3,245568
769832,507,287,2018-12-14,laboratory,4,245567
769833,658,287,2018-12-14,practice,4,245051
769834,658,287,2018-12-14,laboratory,5,245049
769835,632,611,2018-12-14,practice,1,244979
769836,632,20,2018-12-14,practice,2,244778
769837,632,565,2018-12-14,practice,4,244932
769855,621,1469,2018-12-14,lecture,2,243800
769856,633,565,2018-12-14,practice,4,244932
769871,622,1469,2018-12-14,lecture,2,243800
769872,622,565,2018-12-14,practice,3,245217
769873,520,66,2018-12-14,lecture,1,244991
769874,520,611,2018-12-14,lecture,2,245250
769875,520,150,2018-12-14,laboratory,5,245106
769876,520,150,2018-12-14,laboratory,6,245105
769877,634,92,2018-12-14,laboratory,1,244853
769878,634,92,2018-12-14,laboratory,2,244854
769889,623,1469,2018-12-14,lecture,2,243800
769894,635,423,2018-12-14,laboratory,1,244864
769895,635,423,2018-12-14,laboratory,2,244863
769911,522,66,2018-12-14,lecture,1,244991
769912,522,611,2018-12-14,lecture,2,245250
769913,636,423,2018-12-14,laboratory,3,244877
769914,636,423,2018-12-14,laboratory,4,244878
770103,343,167,2018-12-14,practice,2,247575
770139,353,54,2018-12-14,laboratory,5,245946
770140,353,54,2018-12-14,laboratory,6,245947
770141,354,250,2018-12-14,laboratory,3,245871
770142,354,250,2018-12-14,laboratory,4,245870
770401,621,201,2018-12-15,lecture,1,243793
770402,621,20,2018-12-15,lecture,2,243780
770407,622,201,2018-12-15,lecture,1,243793
770408,622,20,2018-12-15,lecture,2,243780
770409,520,150,2018-12-15,lecture,1,244994
770410,520,611,2018-12-15,laboratory,3,245251
770411,520,611,2018-12-15,laboratory,4,245252
770414,623,201,2018-12-15,lecture,1,243793
770415,623,20,2018-12-15,lecture,2,243780
770430,522,150,2018-12-15,lecture,1,244994
770431,522,150,2018-12-15,laboratory,3,245136
770432,522,150,2018-12-15,laboratory,4,245137
770529,341,703,2018-12-15,laboratory,1,246708
770530,341,703,2018-12-15,laboratory,2,246707
770531,341,703,2018-12-15,lecture,3,246706
770532,343,703,2018-12-15,lecture,3,246706
770543,353,1492,2018-12-15,laboratory,1,245852
770544,353,1492,2018-12-15,laboratory,2,245851
770545,353,54,2018-12-15,lecture,3,245835
770546,354,54,2018-12-15,lecture,3,245835
770547,354,54,2018-12-15,laboratory,4,245866
770548,354,54,2018-12-15,laboratory,5,245865
770551,425,1777,2018-12-15,lecture,2,245344
770552,425,466,2018-12-15,lecture,3,245348
770815,507,45,2018-12-17,lecture,1,245464
770816,507,210,2018-12-17,practice,2,245556
770817,507,45,2018-12-17,practice,3,245550
770818,507,20,2018-12-17,practice,4,245984
770819,658,247,2018-12-17,lecture,1,245057
770820,658,247,2018-12-17,practice,2,245060
770821,658,66,2018-12-17,practice,3,245046
770822,632,423,2018-12-17,lecture,2,244783
770823,632,423,2018-12-17,laboratory,3,244784
770824,632,423,2018-12-17,laboratory,4,244785
770839,508,45,2018-12-17,lecture,1,245464
770840,508,20,2018-12-17,practice,2,245576
770841,508,2,2018-12-17,practice,3,245580
770842,621,214,2018-12-17,lecture,1,243773
770843,621,20,2018-12-17,practice,3,243783
770844,621,20,2018-12-17,practice,4,243782
770845,633,423,2018-12-17,practice,1,244800
770846,633,423,2018-12-17,lecture,2,244783
770865,622,214,2018-12-17,lecture,1,243773
770866,520,611,2018-12-17,lecture,3,245198
770867,520,1712,2018-12-17,practice,4,245117
770868,634,20,2018-12-17,practice,3,244944
770869,634,530,2018-12-17,practice,4,244945
770883,623,214,2018-12-17,lecture,1,243773
770884,623,94,2018-12-17,practice,3,243829
770885,623,214,2018-12-17,practice,4,245206
770892,635,92,2018-12-17,laboratory,3,244869
770893,635,92,2018-12-17,laboratory,4,244870
770910,522,611,2018-12-17,lecture,3,245198
770911,522,1636,2018-12-17,laboratory,6,245142
770912,522,1636,2018-12-17,laboratory,7,245141
770913,636,530,2018-12-17,practice,3,244885
771089,341,4,2018-12-17,lecture,3,246699
771090,341,733,2018-12-17,practice,4,246908
771091,341,733,2018-12-17,practice,5,246717
771092,341,733,2018-12-17,laboratory,6,246715
771093,343,4,2018-12-17,lecture,3,246699
771094,343,1365,2018-12-17,laboratory,4,247570
771095,343,1365,2018-12-17,laboratory,5,247571
771134,353,250,2018-12-17,research,2,245904
771135,353,779,2018-12-17,laboratory,3,245843
771136,353,779,2018-12-17,laboratory,4,245842
771137,353,55,2018-12-17,laboratory,5,245905
771138,354,54,2018-12-17,laboratory,6,245906
771139,354,54,2018-12-17,laboratory,7,245907
771142,425,1796,2018-12-17,lecture,5,245360
771143,425,1796,2018-12-17,practice,6,245385
771144,425,1777,2018-12-17,practice,7,245377
771464,507,2,2018-12-18,lecture,3,245558
771465,658,247,2018-12-18,laboratory,1,245058
771466,632,20,2018-12-18,lecture,2,244775
771467,632,1805,2018-12-18,practice,3,244946
771468,632,1805,2018-12-18,practice,4,244947
771483,508,2,2018-12-18,lecture,3,245558
771484,621,214,2018-12-18,practice,1,245197
771485,621,94,2018-12-18,practice,2,243799
771486,621,423,2018-12-18,laboratory,4,245207
771487,633,20,2018-12-18,practice,1,244948
771488,633,20,2018-12-18,lecture,2,244775
771489,633,611,2018-12-18,practice,3,244949
771490,633,611,2018-12-18,practice,4,244950
771508,622,94,2018-12-18,practice,1,245199
771509,622,214,2018-12-18,practice,2,243802
771510,634,530,2018-12-18,laboratory,1,244951
771511,634,530,2018-12-18,laboratory,2,244952
771512,634,20,2018-12-18,lecture,3,244859
771528,623,20,2018-12-18,srs,1,245200
771529,623,20,2018-12-18,practice,2,243819
771530,623,423,2018-12-18,laboratory,4,248344
771533,635,530,2018-12-18,practice,2,244840
771534,635,20,2018-12-18,lecture,3,244859
771549,522,611,2018-12-18,laboratory,5,245224
771550,522,611,2018-12-18,laboratory,6,245225
771551,522,150,2018-12-18,research,7,245140
771552,636,20,2018-12-18,lecture,3,244859
771553,636,20,2018-12-18,practice,4,244953
771754,341,4,2018-12-18,practice,1,246700
771755,341,1480,2018-12-18,lecture,2,246710
771756,343,1480,2018-12-18,lecture,2,246710
771757,343,1480,2018-12-18,laboratory,3,247572
771758,343,1480,2018-12-18,laboratory,4,247573
771796,353,250,2018-12-18,lecture,2,245845
771797,353,1492,2018-12-18,lecture,3,245908
771798,353,54,2018-12-18,lecture,4,245909
771799,354,250,2018-12-18,lecture,2,245845
771800,354,1492,2018-12-18,lecture,3,245908
771801,354,54,2018-12-18,lecture,4,245909
771804,425,466,2018-12-18,lecture,2,245349
771805,425,1384,2018-12-18,practice,3,245422
772125,507,20,2018-12-19,lecture,1,245552
772126,507,801,2018-12-19,lecture,2,245570
772127,507,2,2018-12-19,practice,3,245560
772128,658,94,2018-12-19,practice,1,245055
772129,658,287,2018-12-19,laboratory,3,245050
772130,658,287,2018-12-19,practice,4,245052
772153,508,20,2018-12-19,lecture,1,245552
772154,508,801,2018-12-19,lecture,2,245570
772155,508,287,2018-12-19,laboratory,3,245584
772156,508,287,2018-12-19,laboratory,4,245583
772176,622,20,2018-12-19,practice,1,243805
772177,622,20,2018-12-19,practice,2,243804
772178,622,423,2018-12-19,laboratory,3,248343
772179,520,150,2018-12-19,laboratory,5,245108
772180,520,150,2018-12-19,laboratory,6,245107
772181,520,150,2018-12-19,research,7,245109
772182,634,423,2018-12-19,lecture,2,244700
772203,635,423,2018-12-19,lecture,2,244700
772223,636,423,2018-12-19,lecture,2,244700
772388,341,1480,2018-12-19,laboratory,1,247312
